bundle_path,scope,grade,subject,period,protocol,bundle_score,bundle_severity,quarantine,structural_issues,question_id,question_index,question_score,question_severity,flags
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-conflicto-001-v3-bundle.md,colombia,11,sociales,4,3,54,high,false,"",CO-SOC-11-conflicto-001-v7,7,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-conflicto-001-v3-bundle.md,colombia,11,sociales,4,3,54,high,false,"",CO-SOC-11-conflicto-001-v8,8,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-conflicto-001-v3-bundle.md,colombia,11,sociales,4,3,54,high,false,"",CO-SOC-11-conflicto-001-v9,9,60,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-conflicto-001-v3-bundle.md,colombia,11,sociales,4,3,54,high,false,"",CO-SOC-11-conflicto-001-v10,10,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v1,1,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v2,2,50,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v3,3,50,medium,"thin-statement|option-length-imbalance|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v4,4,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v5,5,50,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v6,6,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v7,7,60,medium,"option-length-imbalance|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v8,8,50,medium,"thin-statement|option-length-imbalance|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v9,9,60,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-8/resolucion-pacifica-conflictos/CO-CS-8-resolucion-pacifica-conflictos-001-v3-bundle.md,colombia,8,sociales,4,3,54,high,false,"",CO-CS-8-resolucion-pacifica-conflictos-001-v10,10,60,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v1,1,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v2,2,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v3,3,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v4,4,35,high,"invalid-option-count|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v5,5,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v6,6,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v7,7,55,high,"invalid-option-count|option-category-mismatch"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v8,8,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v9,9,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v10,10,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v11,11,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v12,12,45,high,"invalid-option-count|correct-shape-outlier"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v13,13,35,high,"invalid-option-count|correct-shape-outlier|english-register-outlier"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v14,14,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v15,15,25,high,"invalid-option-count|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v16,16,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v17,17,65,high,"invalid-option-count"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v18,18,45,high,"invalid-option-count|option-category-mismatch|english-register-outlier"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v19,19,35,high,"invalid-option-count|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ingles/grado-10/periodo-4/CO-ENG-10-world-cultures-001-PRO-v4-bundle.md,colombia,10,ingles,4,4.1,55,high,true,"",CO-ENG-10-world-cultures-001-PRO-v20,20,45,high,"invalid-option-count|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v1,1,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v2,2,50,medium,"thin-statement|option-length-imbalance|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v3,3,40,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v4,4,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v5,5,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v6,6,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v7,7,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v8,8,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v9,9,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/diversidad-etnica/CO-CS-10-civics-diversity-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-diversity-001-v10,10,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v1,1,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v2,2,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v3,3,40,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v4,4,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v5,5,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v6,6,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v7,7,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v8,8,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v9,9,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-10/participacion-ciudadana/CO-CS-10-civics-participation-001-v3-bundle.md,colombia,10,sociales,3,3,55,high,false,"",CO-CS-10-civics-participation-001-v10,10,50,medium,"thin-statement|option-length-imbalance|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v1,1,40,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v2,2,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v3,3,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v4,4,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v5,5,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v6,6,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v7,7,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v8,8,90,low,"thin-statement"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v9,9,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/constitucion-ddhh/CO-SOC-11-diversidad-001-v3-bundle.md,colombia,11,sociales,3,3,55,high,false,"",CO-SOC-11-diversidad-001-v10,10,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v1,1,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v2,2,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v3,3,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v4,4,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v5,5,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v6,6,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v7,7,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v8,8,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v9,9,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/historia-colombia/CO-SOC-11-movimientos-001-v3-bundle.md,colombia,11,sociales,2,3,55,high,false,"",CO-SOC-11-movimientos-001-v10,10,40,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v1,1,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v2,2,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v3,3,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v4,4,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v5,5,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v6,6,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v7,7,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v8,8,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v9,9,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-11/problemas-contemporaneos/CO-SOC-11-culturaglobal-001-v3-bundle.md,colombia,11,sociales,4,3,55,high,false,"",CO-SOC-11-culturaglobal-001-v10,10,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v1,1,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v2,2,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v3,3,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v4,4,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v5,5,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v6,6,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v7,7,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v8,8,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v9,9,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-cinematica-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-cinematica-001-v10,10,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v1,1,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v2,2,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v3,3,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v4,4,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v5,5,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v6,6,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v7,7,100,low,""
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v8,8,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/ciencias-naturales/grado-11/fisica-mecanica/CO-CN-11-circular-001-v3-bundle.md,colombia,11,ciencias-naturales,3,3,56,high,false,"",CO-CN-11-circular-001-v9,9,50,medium,"thin-statement|option-length-imbalance|option-category-mismatch|correct-shape-outlier"
